이벤트발생일,수분6,수분7,수분8,수분9,수분10
2022-12-22 1:35,29.7,30.9,21,33.1,22
2022-12-22 2:06,30,32.3,22.1,32.7,22.9
2022-12-22 2:37,30.2,30.9,21.2,32.9,22.8
2022-12-22 3:08,30.4,29.4,20.9,32.9,22.7
2022-12-22 3:39,28.4,30.7,22.1,32.5,21.9
2022-12-22 4:10,28.6,29.8,21.1,32.7,22.6
2022-12-22 4:41,30.4,30.7,21.8,32.4,22.7
2022-12-22 5:12,32.7,29.8,21.5,32.3,21.9
2022-12-22 5:43,30.4,29.7,20.8,32.4,22.6
2022-12-22 6:14,30.6,29.3,21,32.1,22
2022-12-22 6:45,30.6,29.3,21.1,32.3,21.8
2022-12-22 7:16,29.6,28.6,20.6,32,21.8
2022-12-22 7:47,28.2,29.4,20.9,32.2,21.2
2022-12-22 8:18,28.4,28.1,20.4,32.2,21.4
2022-12-22 8:48,30.4,28.9,20.9,31.5,21.4
2022-12-22 9:19,30.4,28.6,21,31.5,21.8
2022-12-22 9:50,29.8,28.1,21.9,31.4,21.2
2022-12-22 10:22,29.4,28.8,21.1,32.2,21.9
2022-12-22 10:53,28.9,28.1,23.1,32.3,23.2
2022-12-22 11:23,30.4,30.1,23.1,32.3,22.9
2022-12-22 11:54,30.4,29.8,22.4,32.2,22.6
2022-12-22 12:25,30.4,27.7,22.8,32.7,23.1
2022-12-22 12:56,29.7,30.6,22.6,32.5,23.2
2022-12-22 13:27,29.8,28.5,23.3,32.7,23.4
2022-12-22 13:58,30.4,29.8,22.2,32.4,22.9
2022-12-22 14:29,30.4,27.5,21.2,32.3,22.4
2022-12-22 15:00,29.7,26.9,21.4,31.5,22.4
2022-12-22 15:31,30.4,27.4,21,32.1,21.4
2022-12-22 16:02,29.3,26,21.4,31.1,22
2022-12-22 16:33,32.1,29.8,20.2,31.1,22.1
2022-12-22 17:04,31.4,30.7,20.2,31.4,22.1
2022-12-22 17:35,27.9,27.2,20.8,32.1,21.2
2022-12-22 18:06,28.1,27,20.9,31.1,21.5
2022-12-22 18:37,32.4,27.5,20.7,31.3,22.1
2022-12-22 19:08,31.3,27.4,20.6,32.1,21.5
2022-12-22 19:39,28.9,27.8,21,32.2,22.2
2022-12-22 20:10,29.7,29.8,21,32.3,21
2022-12-22 20:41,32.5,30.4,21.1,31.4,22.2
2022-12-22 21:12,32.7,28.8,21.4,32.1,21
2022-12-22 21:43,33.1,30,21.8,32.2,21.4
2022-12-22 22:14,31.3,27.4,21.2,32.2,22
2022-12-22 22:45,28.9,29.3,22.1,32.1,21
2022-12-22 23:16,29.7,29.7,21.5,32.4,22.5
2022-12-22 23:47,30.4,28.3,21.4,32.1,21.2
2022-12-23 0:18,29.3,30.1,21.4,32.3,22
2022-12-23 0:49,28.9,29.8,21.8,32.3,22.2
2022-12-23 1:20,33.4,28.1,21.4,32.3,21.2
2022-12-23 1:51,31.5,28.1,21.4,32.2,20.9
2022-12-23 2:23,32.2,28.4,21.5,32.4,22.4
2022-12-23 2:53,30.7,27.8,21.5,32.3,21.1
2022-12-23 3:24,31.1,28.2,21.5,32.3,21.5
2022-12-23 3:55,30.2,29.4,22.2,32.2,22.2
2022-12-23 4:26,31.5,28.8,22.1,32.2,21.5
2022-12-23 4:57,32.3,29.4,21.8,32.5,22.6
2022-12-23 5:28,30.1,27.7,22.4,32.1,22
2022-12-23 5:59,33.1,28.4,22.1,32.5,22.4
2022-12-23 6:30,30.6,28.4,21.5,32.2,21.8
2022-12-23 7:01,30.1,28.2,21,32.7,22
2022-12-23 7:32,32.7,29.6,22,32.2,21.8
2022-12-23 8:03,28.8,27.8,21.2,32.3,21.8
2022-12-23 8:34,31.1,28.2,21.8,31.5,22
2022-12-23 9:05,32.5,28.8,21.4,32.1,21.5
2022-12-23 9:36,32.5,29.3,21.9,32.1,22.2
2022-12-23 10:07,32.1,27.7,22.2,32.1,22.4
2022-12-23 10:38,31.3,30,22,32.5,22.5
2022-12-23 11:09,30.4,30.4,22.2,32.2,22.6
2022-12-23 11:40,30.2,29.7,22.1,32.4,22.7
2022-12-23 12:11,30,28.8,22.1,32.7,22.1
2022-12-23 12:42,30,30.4,22.1,32.4,22.6
2022-12-23 13:13,31.1,28.5,22.1,32.4,22.7
2022-12-23 13:44,30.7,30.6,21.8,32.7,22.4
2022-12-23 14:15,29.6,30.4,21.9,32.9,22
2022-12-23 14:46,29.6,27.5,21.9,32.7,22.6
2022-12-23 15:17,30.2,27.8,22.1,32.7,22.1
2022-12-23 15:48,31.1,27.5,22,32.5,22.1
2022-12-23 16:19,29.7,26.9,21.9,32.5,22.6
2022-12-23 16:50,30.2,29.7,22.1,32.4,22.4
2022-12-23 17:21,31.4,29.7,21.2,32.7,22.1
2022-12-23 17:52,29.7,28.3,21.5,33.1,22
2022-12-23 18:23,29.7,26.4,22.1,32.4,22.7
2022-12-23 18:54,30.1,27.4,21.1,33.1,21.8
2022-12-23 19:25,30.7,30,21.1,32.4,22.6
2022-12-23 19:56,30.4,26.4,22.4,32.4,22.5
2022-12-23 20:27,32.1,29.7,21.5,32.4,22.5
2022-12-23 20:58,30.7,26.9,21.8,33.1,22.4
2022-12-23 21:29,30.7,28.3,21.1,32.7,22.4
2022-12-23 22:00,29.7,28.4,21.5,32.7,22.6
2022-12-23 22:31,30.4,27.8,21.1,33.1,22.6
2022-12-23 23:02,32.3,27.5,21.2,32.7,21.8
2022-12-23 23:33,31.1,27.7,22.2,32.7,22.2
2022-12-24 0:04,32.4,28.3,22.1,32.5,22.1
2022-12-24 0:35,32.4,27.3,21.2,32.9,22.7
2022-12-24 1:06,33.3,28.8,21.8,32.3,22.9
2022-12-24 1:37,32.5,27.4,21.4,32.4,22.2
2022-12-24 2:08,32.5,29.8,21.8,32.7,21.9
2022-12-24 2:39,29.8,29.3,21.5,32.7,22.7
2022-12-24 3:10,33.3,27.5,21.5,32.4,21.5
2022-12-24 3:41,28.9,25.9,20.9,32.7,23.6
2022-12-24 4:12,30.7,27,21,33.1,21.8
2022-12-24 4:43,32.2,27.8,21.1,33.1,21.8
2022-12-24 5:14,31.1,30,21.8,32.4,22
2022-12-24 5:45,32.2,26.4,21,33.1,21.9
2022-12-24 6:16,31.1,27.3,21.4,32.7,22.1
2022-12-24 6:47,30.4,28.8,20.9,32.7,21.8
2022-12-24 7:18,29.8,27.8,20.9,32.7,21.4
2022-12-24 7:49,28.8,28.6,21,32.7,22.1
2022-12-24 8:20,31.1,28.1,21.2,32.3,22
2022-12-24 9:22,31.3,29.6,21,32.7,21.2
2022-12-24 9:53,30.1,27.3,21.8,32.4,22.6
2022-12-24 10:24,28.8,28.3,21,32.7,21.9
2022-12-24 10:55,32.7,28.9,21.1,32.9,22.7
2022-12-24 11:26,28.6,27.4,21.5,32.7,22.6
2022-12-24 11:57,30,30.2,21.8,32.7,22.1
2022-12-24 12:28,30,30.1,22.1,32.7,22.4
2022-12-24 12:59,31.1,27.2,21.9,33.1,21.9
2022-12-24 13:30,29.7,29.7,22.1,32.7,22.1
2022-12-24 14:01,30.7,28.2,22,33.3,21.8
2022-12-24 14:32,30.4,27.4,22.1,33.3,21.5
2022-12-24 15:03,30.6,27.2,22.2,32.7,21.8
2022-12-24 15:34,30.4,27.8,21.9,33.3,21.5
2022-12-24 16:05,31.1,30.2,21.9,33.4,21.8
2022-12-24 16:36,31.1,26.2,22,32.7,21.5
2022-12-24 17:07,31.3,27.9,21.8,33.3,21.5
2022-12-24 17:38,28.3,25.6,21,32.4,22.2
2022-12-24 18:09,30.4,25.2,20.9,32.7,22.4
2022-12-24 19:11,32.7,29.7,20.2,32.7,20.4
2022-12-24 19:42,27.7,25.6,20.7,32.4,20.3
2022-12-24 20:13,29.6,26.2,20.4,32.4,20.4
2022-12-24 20:44,30.6,26.4,20.3,32,21.5
2022-12-24 21:15,28.8,27.4,20.1,31.5,20.7
2022-12-24 21:46,32.1,28.5,20.2,31.4,20.4
2022-12-24 22:17,30.1,26.4,20.1,31.1,20.6
2022-12-24 22:48,29.8,28.6,20.2,32,20.6
2022-12-24 23:19,30.6,25.6,20.1,31.4,20.7
2022-12-24 23:50,29.7,26,20.1,31.1,20.3
2022-12-25 0:21,31.4,25,19.7,31.1,20.3
2022-12-25 0:52,29.4,29.8,20.1,30.7,20.2
2022-12-25 1:23,30.7,25.8,20.3,30.4,19.7
2022-12-25 1:54,29.7,28.8,20,30.7,20.6
2022-12-25 2:25,27.5,28.2,20.8,31.1,20.7
2022-12-25 2:56,30,27.3,20.3,31.4,20.8
2022-12-25 3:27,30.4,26.2,21,31.1,20.7
2022-12-25 3:58,27.9,28.2,20.6,31.4,20.6
2022-12-25 4:29,30.4,27.5,20.2,31.1,20.3
2022-12-25 5:00,29.8,27.5,20.1,30.9,20.4
2022-12-25 5:31,28.8,28.5,19.9,31.1,20.2
2022-12-25 6:02,28.4,27.5,19.6,30.7,20.2
2022-12-25 6:33,28.2,27.4,19.6,30.6,19.7
2022-12-25 7:04,29.7,28.3,20.4,30.4,20.6
2022-12-25 7:35,28.8,27.2,20.2,31.4,20.2
2022-12-25 8:06,27.5,26.3,20.6,31.5,20.7
2022-12-25 8:37,30.1,27,20.6,31.3,20.7
2022-12-25 9:08,29.7,27.9,20.9,31.1,20.6
2022-12-25 9:39,28.2,27.7,21.2,31.3,20.1
2022-12-25 10:10,29.8,28.1,21.9,31.1,20.8
2022-12-25 10:41,29.3,28.3,22,31.4,21.2
2022-12-25 11:12,28.8,27.4,22.5,31.5,21.9
2022-12-25 11:43,28.8,26.9,22.6,32.4,22.2
2022-12-25 12:14,28.6,27.9,22.8,32.2,22.2
2022-12-25 12:45,29.4,28.3,22.6,32.4,22.1
2022-12-25 13:16,28.8,28.6,22.6,32.4,22.1
2022-12-25 13:47,29.4,28.8,22.6,32.2,22
2022-12-25 14:18,28.4,28.6,22.5,32.4,21.5
2022-12-25 14:49,28.6,28.6,22.5,32.2,21.8
2022-12-25 15:20,28.6,27.7,22.4,32.2,21.8
2022-12-25 15:51,28.5,27.2,22.2,32.2,21.4
2022-12-25 16:22,28.9,27,21.9,32.1,21.4
2022-12-25 16:53,28.4,26.9,21.9,31.5,21.1
2022-12-25 17:24,30.2,27.4,21.5,31.1,22
2022-12-25 17:55,30.4,26.8,21.1,30.9,21.1
2022-12-25 18:26,31.5,24.6,21.1,31.1,20.3
2022-12-25 19:28,29.4,30.1,20.2,31.4,20.4
2022-12-25 19:59,27.9,26,20.6,30.7,20.7
2022-12-25 20:30,27.4,28.1,20.1,30.7,20.6
2022-12-25 21:01,27.8,27.8,20.4,30.6,20
2022-12-25 21:32,32,25.5,20.7,30.6,20.1
2022-12-25 22:03,28.8,25.4,20,30.2,20.8
2022-12-25 22:34,30,26,20,30.7,20.1
2022-12-25 23:05,27.5,26.9,20.1,30.4,19.6
2022-12-25 23:36,29.3,26,19.7,30.4,19.6
2022-12-26 0:07,27.2,28.3,20.3,29.7,19.7
2022-12-26 0:38,28.8,24.7,19.7,30,20.2
2022-12-26 1:09,27.8,24.8,20.1,30,19.6
2022-12-26 1:40,28.1,25.6,20.1,29.4,19.7
2022-12-26 2:11,28.8,26.2,20,29.4,19.4
2022-12-26 2:42,28.4,25.1,19.6,29.6,19.6
2022-12-26 3:13,27.7,27.3,19.6,29.7,19.6
2022-12-26 3:44,28.5,26.2,19.7,29.3,19.6
2022-12-26 4:15,26.8,26.9,20.2,28.6,19.6
2022-12-26 4:46,26,25.6,20.6,28.8,19.6
2022-12-26 5:17,27.7,27.9,20,29.7,19.6
2022-12-26 5:48,25.5,28.1,19.7,29.7,19.6
2022-12-26 6:19,27,25.5,19.6,29.4,19.5
2022-12-26 6:50,25.8,25.8,19.6,28.9,19.6
2022-12-26 7:21,25,24.8,19.5,28.6,19
2022-12-26 7:52,25.6,25.4,19.9,28.6,19.4
2022-12-26 8:23,25.4,27.4,19.5,28.2,19.4
2022-12-26 8:54,25.9,27.5,20.1,28.4,19.6
2022-12-26 9:25,25.5,27.8,20.4,29.3,19.9
2022-12-26 9:56,25.4,25.6,21.1,29.4,20.3
2022-12-26 10:27,25,28.1,21.4,29.3,20.8
2022-12-26 10:58,25.8,27.2,22,29.8,21
2022-12-26 11:29,25.9,26.4,22.4,30.2,21.4
2022-12-26 12:00,26,28.4,22.8,30.4,21.9
2022-12-26 13:02,26.9,28.2,22.9,30.1,22.1
2022-12-26 13:33,26.3,26.4,22.8,30.1,22
2022-12-26 14:04,26.2,27.5,22.7,30.6,22
2022-12-26 14:35,26,28.9,22.6,30.1,22.1
2022-12-26 15:06,27.2,26.4,22.4,30.2,22.1
2022-12-26 15:37,25.9,27.2,22.1,30.2,21.9
2022-12-26 16:08,26.3,26.4,22.2,30.4,21.9
2022-12-26 16:39,27.2,25.8,21.9,30.7,21.1
2022-12-26 17:10,27.4,28.1,21.2,30,21.1
2022-12-26 17:41,27.2,28.8,20.7,30.1,20.7
2022-12-26 18:12,26.3,29.3,20.2,29.7,20.2
2022-12-26 18:43,26.2,29.7,20.1,29.7,20.4
2022-12-26 19:14,25.2,26.2,20.7,29.3,19.6
2022-12-26 19:45,27.2,28.4,20,28.9,20.2
2022-12-26 20:16,24.8,24.9,20.1,28.9,20.3
2022-12-26 20:47,26.9,25.4,20.6,28.8,19.9
2022-12-26 21:18,26.8,25.9,20.1,28.5,19.6
2022-12-26 21:49,25.1,26.3,20.1,28.4,19.9
2022-12-26 22:20,24.7,27.4,20,28.3,19.5
2022-12-26 22:51,24.7,26.9,20.1,28.4,19.9
2022-12-26 23:22,27.9,24.8,19.7,28.5,19
2022-12-26 23:53,24.2,28.1,20.2,28.2,19.4
2022-12-27 0:24,26,27.9,20,28.1,19.5
2022-12-27 0:55,27.2,25.6,19.9,27.5,19.6
2022-12-27 1:26,24.9,28.2,19.9,27.5,18.8
2022-12-27 1:57,24.2,26.2,19.6,27.5,19.6
2022-12-27 2:28,25.2,24.8,19.6,27.5,19
2022-12-27 2:59,25.4,24.8,19.6,27.5,19.5
2022-12-27 3:30,25,25,19.7,27.2,18.7
2022-12-27 4:01,22.7,25.6,19.6,27,18.3
2022-12-27 4:32,22.5,25.2,19.5,26.8,18.6
2022-12-27 5:03,22.6,24.9,19.6,26.3,18.5
2022-12-27 5:34,21.5,26.8,19.7,26.4,18.5
2022-12-27 6:05,21.2,25.5,19.6,26.4,18.3
2022-12-27 6:36,21.9,25.1,19.5,26,18.5
2022-12-27 7:07,20.6,24.8,19.6,25.9,18.3
2022-12-27 7:38,20.3,25.1,19.5,26.4,18.3
2022-12-27 8:09,20.3,24.8,19.6,25.6,18.6
2022-12-27 8:40,19.4,25,19.7,26.8,18.9
2022-12-27 9:11,19.6,25.5,20.7,26.3,19.4
2022-12-27 9:42,19.6,25,20.7,27,19.9
2022-12-27 10:13,20.1,25.4,21.2,27.2,20.2
2022-12-27 10:44,20.2,27.8,22,27.5,20.8
2022-12-27 11:15,21.4,27.5,22.2,28.2,20.9
2022-12-27 11:46,22.5,26.8,22.7,28.2,21.5
2022-12-27 12:17,22.8,26.4,22.7,28.3,21.4
2022-12-27 12:48,22.9,27.4,22.9,28.4,21.5
2022-12-27 13:19,22.8,27.5,22.9,28.5,21.9
2022-12-27 13:50,22.9,26.8,22.9,28.5,21.8
2022-12-27 14:21,23.4,27.9,22.7,28.6,21.5
2022-12-27 14:52,23.6,27.3,22.7,28.6,21.9
2022-12-27 15:23,24.8,26.3,22.7,28.9,22
2022-12-27 15:54,25.6,25.9,22.5,28.5,21.2
2022-12-27 16:25,26,27.7,22.1,28.4,21.4
2022-12-27 16:56,27.2,25.2,21.8,28.3,20.8
2022-12-27 17:27,27,26.2,21,27.9,20.6
2022-12-27 17:58,25.9,25.6,20.6,28.3,19.9
2022-12-27 18:29,26.2,26.2,20.1,28.2,20.2
2022-12-27 19:00,27.4,28.3,20.3,28.3,19.6
2022-12-27 19:31,27.4,25,20.9,27.7,19.6
2022-12-27 20:02,27.2,27,20.8,27.5,20
2022-12-27 20:33,26.8,26.3,20.2,28.1,19.6
2022-12-27 21:04,26.3,26.4,20.2,27.9,19.7
2022-12-27 21:35,26.4,25.9,20.7,27.5,19.4
2022-12-27 22:06,25.6,25.9,21,27.5,19.6
2022-12-27 22:37,25.6,26.3,20.8,28.1,20
2022-12-27 23:08,26.4,26.9,20.7,27.5,19.7
2022-12-27 23:39,27.3,25.1,20.6,28.1,19.6
2022-12-28 0:10,26.9,26,20.6,28.3,19.6
2022-12-28 0:41,27.5,26.2,21.2,27.7,19.4
2022-12-28 1:12,24.7,27.5,20.6,27.5,19.7
2022-12-28 1:43,27.4,25.2,20.3,27.5,20
2022-12-28 2:14,24.4,28.2,20.7,27.4,18.7
2022-12-28 2:45,25,26.9,20.3,27.5,19.6
2022-12-28 3:16,26.8,25,20.1,27.4,19.6
2022-12-28 3:47,26.9,25,19.7,27.4,18.8
2022-12-28 4:18,25.9,27.4,20.2,26.9,18.8
2022-12-28 4:49,25.5,25,19.9,27,18.9
2022-12-28 5:20,25.6,24.8,19.9,27.2,19
2022-12-28 5:51,25.6,25.4,20.2,27,18.3
2022-12-28 6:22,23.4,27,19.7,26.8,18.9
2022-12-28 6:53,22.4,25.5,20.1,26.3,19
2022-12-28 7:24,21.8,25.8,20.6,26.3,18.6
2022-12-28 7:55,23.3,26.3,20.6,27.2,18.9
2022-12-28 8:26,22.4,27.4,20.3,27,19.5
2022-12-28 8:57,22.1,26.9,20.2,27.4,18.9
2022-12-28 9:28,21.9,26.9,21.1,27.4,19.9
2022-12-28 9:59,23.3,25.8,20.9,27.5,20.2
2022-12-28 10:30,22.9,27.8,21.9,27.5,20.4
2022-12-28 11:01,23.7,26.2,22.1,27.7,20.7
2022-12-28 11:32,24.3,27.7,22.1,28.2,20.8
2022-12-28 12:03,24.8,28.1,22.6,28.1,20.8
2022-12-28 12:34,25.1,26.8,22.5,28.3,21
2022-12-28 13:05,27.7,26.2,22.2,28.2,20.9
2022-12-28 13:36,28.2,27.7,22.4,28.2,21
2022-12-28 14:07,30.6,26.3,22.5,28.2,21.1
2022-12-28 14:38,30.4,26.4,22.2,28.4,21
2022-12-28 15:09,30.4,26.3,22.2,28.4,21.1
2022-12-28 15:40,31.3,27.5,22.2,28.2,20.7
2022-12-28 16:11,30.7,27.8,21.5,28.3,20.7
2022-12-28 16:42,31.1,25,21.4,28.1,20.4
2022-12-28 17:13,30,27.5,21,28.2,20
2022-12-28 17:44,30.7,27.2,20.6,27.5,19.9
2022-12-28 18:15,30.2,27.5,20.2,27.8,19.5
2022-12-28 18:46,30.7,27.8,20.7,27.3,19.7
2022-12-28 19:17,30.2,28.3,20.6,27,19.6
2022-12-28 19:48,28.5,25,20.8,26.9,19.5
2022-12-28 20:19,31.1,26.9,20.9,27.2,19.5
2022-12-28 20:50,30.4,27.3,20.9,27,19.7
2022-12-28 21:21,31.4,25.6,20.1,27.4,19.6
2022-12-28 21:52,30.4,27.5,20.7,27.2,18.5
2022-12-28 22:23,28.8,26.9,20.4,27.5,18.8
2022-12-28 22:54,27.5,27.5,20.4,27.3,19.4
2022-12-28 23:25,28.6,25.9,19.7,27.2,18.3
2022-12-28 23:56,27.9,26.8,20,27.2,19
2022-12-29 0:27,27.5,24.2,20.3,26.4,18.5
2022-12-29 0:58,27.5,27.3,20.2,27,18.3
2022-12-29 1:29,27.2,28.3,20.6,26,18.7
2022-12-29 2:00,30.1,26.2,20.1,25.6,18.2
2022-12-29 2:31,27.9,25.8,19.6,26.3,17.9
2022-12-29 3:02,26.9,25.1,19.7,25.6,17.8
2022-12-29 3:33,25.6,27.4,19.7,25.6,18
2022-12-29 4:04,25.4,27,19.4,25.6,18.1
2022-12-29 4:35,23.2,25.6,18.9,25.6,17.8
2022-12-29 5:06,22.5,25.9,18.7,25.1,17.5
2022-12-29 5:37,22.1,27.3,18.9,24.8,17.4
2022-12-29 6:08,22,25.2,18.7,24.7,17.1
2022-12-29 6:39,19.7,26,18.2,24.7,17.1
2022-12-29 7:10,20,24.9,18.6,24.7,17.3
2022-12-29 7:41,19.6,24.8,18.7,24.7,17.5
2022-12-29 8:12,18.3,25.4,18.6,25.1,17.5
2022-12-29 8:43,18.6,26,18.9,25.2,17.7
2022-12-29 9:14,18.6,25.6,19,25.1,17.8
2022-12-29 9:45,20.4,25,19.4,25.4,17.5
2022-12-29 10:16,18.2,26.4,19.5,25.6,18.6
2022-12-29 10:47,18.5,25.6,19.6,26,18.6
2022-12-29 11:18,18.5,26.9,20.2,26.2,19.5
2022-12-29 11:49,18.6,26.9,20.2,26,19.4
2022-12-29 12:20,19.6,27.4,20.7,26.8,19.6
2022-12-29 12:51,20.7,27.4,20.6,26.3,19.6
2022-12-29 13:22,20.7,27.4,20.3,26.8,19.6
2022-12-29 13:53,22,27.7,20.6,26.9,19.9
2022-12-29 14:24,22.4,25.8,20.7,27,20.1
2022-12-29 14:55,22.5,27,20.9,26.8,20.1
2022-12-29 15:57,23.1,27.9,20.3,27,19.6
2022-12-29 16:28,23.4,27.5,20.3,26.9,19.5
2022-12-29 16:59,23.4,25.1,20.2,26.8,19.4
2022-12-29 17:30,22.5,27.3,19.5,26.3,18.7
2022-12-29 18:01,21.9,25.8,19.6,26,18.3
2022-12-29 18:32,23.1,24.7,19,25.6,18.8
2022-12-29 19:03,23.1,26,19.7,25.9,18.3
2022-12-29 19:34,22.7,24.2,19.7,26.3,18.7
2022-12-29 20:05,25.2,27.8,19.4,26.2,18.3
2022-12-29 20:36,25.1,27.3,19.4,25.8,18.3
2022-12-29 21:07,22.9,25.1,19.6,25.6,18.7
2022-12-29 21:38,23.3,26,19.5,25.8,18.6
2022-12-29 22:09,24.9,25,19.7,25.5,18.5
2022-12-29 22:40,23.6,28.1,20.2,25.6,18.7
2022-12-29 23:11,25.1,27.3,20,25.6,19.4
2022-12-29 23:42,22.8,25.8,19.7,26.2,18.9
2022-12-30 0:13,22.8,25.1,19.4,25.9,18.8
2022-12-30 0:44,25.2,26.3,19.7,25.4,19
2022-12-30 1:15,24.7,23.8,19.7,25.5,19.4
2022-12-30 1:46,22.2,27.2,20.3,25.6,18.6
2022-12-30 2:17,22.2,25.2,19.9,26.2,19.6
2022-12-30 2:48,23.6,26.9,20.6,25.8,19.6
2022-12-30 3:19,21.8,27.5,20.2,26,19.5
2022-12-30 3:50,23.6,27.3,20.6,26,18.9
2022-12-30 4:21,24.6,24.8,20,25.6,18.3
2022-12-30 4:52,23.2,27.4,20.3,25.6,19
2022-12-30 5:23,23.4,26,20,25.6,18.6
2022-12-30 5:54,20.6,26.9,19.7,26,18.6
2022-12-30 6:25,21.8,25.2,19.5,25.2,18.1
2022-12-30 6:56,20.6,24.3,18.7,25.1,17.9
2022-12-30 7:27,21.4,26.3,19.4,24.9,17.8
2022-12-30 7:58,21,25.8,18.2,24.9,17.7
2022-12-30 8:29,19.6,26.8,18.2,25,18
2022-12-30 9:00,18.9,25.8,19,24.8,18.2
2022-12-30 9:31,18.3,25.6,19.6,25.1,18.8
2022-12-30 10:02,17.7,26,19.6,25.6,19.6
2022-12-30 10:33,19.5,25.6,20.3,25.9,20
2022-12-30 11:04,20.1,26.8,20.7,26,20.3
2022-12-30 11:35,21.1,26,21.2,26.8,20.9
2022-12-30 12:06,21.2,26.3,21.9,27,21.2
2022-12-30 13:08,21.1,27.5,20.7,26.3,20.2
2022-12-30 13:39,21.9,26.9,21.2,26.8,20.8
2022-12-30 14:10,22,25.9,21.8,27,21.2
2022-12-30 14:41,23.3,27.9,22.5,27.3,22.6
2022-12-30 15:12,23.6,27,22.4,27.3,22.2
2022-12-30 15:43,23.6,26,22.2,27.3,22.6
2022-12-30 16:14,23.7,26.2,21.8,27.4,22.2
2022-12-30 16:45,23.8,28.3,21.4,27,22
2022-12-30 17:16,24.8,28.6,20.8,27.5,21.8
2022-12-30 17:47,24.2,27,20.8,27,21.1
2022-12-30 18:18,25.4,25,20.8,27.3,21.2
2022-12-30 18:49,25.6,27,20.9,27.3,21
2022-12-30 19:20,24.7,27.3,20.9,27.2,21.2
2022-12-30 19:51,25.6,27.3,21.2,26.9,21.1
2022-12-30 20:22,24.7,26.9,21,26.9,20.9
2022-12-30 20:53,24.3,28.1,20.6,27.4,20.4
2022-12-30 21:24,25.6,27,21.2,26.9,21
2022-12-30 21:55,25.6,26.3,21.2,26.9,21.1
2022-12-30 22:26,25.2,27.2,20.7,27.4,21.1
2022-12-30 22:57,26,26,21.2,26.9,20.7
2022-12-30 23:28,26,27,20.7,27.5,20.9
2022-12-30 23:59,25.6,25.8,21.1,27.3,21.1
2022-12-31 0:30,25,27.5,20.9,27.4,20.6
2022-12-31 1:01,25.2,28.4,21.2,27.2,20.7
2022-12-31 1:32,25.8,28.2,21.4,26.8,21
2022-12-31 2:03,26,27.3,21,27.4,21
2022-12-31 2:34,25.1,27.5,20.6,27.2,20.6
2022-12-31 3:05,25,27.5,21.2,26.9,20.6
2022-12-31 3:36,25.2,27.5,20.8,27.4,21
2022-12-31 4:07,27.7,26,20.4,26.8,20.4
2022-12-31 4:38,26,27.2,20.7,26.9,20.7
2022-12-31 5:09,26.3,26.4,20.8,26.8,20.1
2022-12-31 5:40,25.5,27.5,20.3,27.2,20.3
2022-12-31 6:11,25.6,26.2,20.3,26.4,20.2
2022-12-31 6:42,27.2,24.7,20.1,27.3,20.4
2022-12-31 7:13,27,25.6,20.6,26.4,20.4
2022-12-31 7:44,26,27,20.1,26.8,20.7
2022-12-31 8:15,25.9,25.8,20.3,26.9,20.8
2022-12-31 8:46,25.9,27.2,20.7,27.4,21.2
2022-12-31 9:17,26.8,27,20.7,27.3,21.8
2022-12-31 9:48,25.6,27,21.4,27.5,22
2022-12-31 10:19,25.2,26.8,21.8,27.7,22.1
2022-12-31 10:50,27,26.8,22.6,27.5,22.7
2022-12-31 11:21,26.8,28.1,23.2,28.1,23.8
2022-12-31 11:52,27.5,27.2,23.2,28.4,23.8
2022-12-31 12:23,27.5,28.2,23.4,28.5,24.3
2022-12-31 12:54,28.1,28.6,23.4,29.3,24.9
2022-12-31 13:25,28.3,30.2,23.4,30.4,24.9
2022-12-31 13:56,29.3,30.9,24.2,31.3,25.4
2022-12-31 14:27,30.4,30.6,24.3,32.3,25.1
2022-12-31 14:58,30.7,32,24.4,32.5,25.4
2022-12-31 15:29,30.7,31.4,24.4,32.5,25.4
2022-12-31 16:00,31.3,31.4,24.3,32.4,25
2022-12-31 16:31,30.9,33.1,23.4,32.2,24.2
2022-12-31 17:02,31.3,29.4,22.4,31.5,23.4
2022-12-31 17:33,30.1,32.3,21.4,30.7,22.7
2022-12-31 18:04,30.4,27.9,20.4,30.4,22
2022-12-31 18:35,31.4,29.4,20.6,29.6,22.4
2022-12-31 19:06,28.5,30.9,20.8,29.7,21.4
2022-12-31 19:37,28.9,27.4,20.8,28.9,21.2
2022-12-31 20:08,32,32.7,20,29.6,21.9
2022-12-31 20:39,30.4,27.8,19.9,29.7,21
2022-12-31 21:10,27.7,27.8,20.2,28.8,21
2022-12-31 21:41,30.4,28.8,20.3,28.8,20.8
2022-12-31 22:12,30.4,29.3,20.6,29.3,21.1
2022-12-31 22:43,31.5,28.2,20.3,28.8,21.4
2022-12-31 23:14,31.4,29.4,20.9,28.3,21.4
2022-12-31 23:45,29.7,28.5,19.9,28.6,21.8
2023-01-01 0:16,28.8,29.7,20.1,28.6,20.9
2023-01-01 0:47,29.6,27.7,19.7,28.4,20.6
2023-01-01 1:18,30.7,25.9,20.2,27.5,20.9
2023-01-01 1:49,30.7,28.9,20.4,28.2,20.8
2023-01-01 2:20,31.3,25.6,19.7,28.2,20.1
2023-01-01 2:51,30.4,26.4,19.6,28.1,20.3
2023-01-01 3:22,28.5,29.8,20.1,27.5,20
2023-01-01 3:53,28.4,29.8,19.6,27.8,20.7
