이벤트발생일,수분1,수분2,수분3,수분4,수분5
2022-12-03 22:43:50,35.8,26.8,99.9,33.7,30.7
2022-12-03 23:14:50,35.3,27.5,99.9,34,30
2022-12-03 23:45:50,36,27.3,99.9,34.5,29.7
2022-12-04 00:47:49,35.6,27.7,99.9,35.1,29.8
2022-12-04 01:18:49,35.6,27.5,99.9,34.9,29.3
2022-12-04 01:49:49,35.1,27.5,99.9,34.5,29.3
2022-12-04 02:20:49,35.5,27.3,99.9,35.1,28.5
2022-12-04 02:51:49,35.1,27,99.9,34.9,30.4
2022-12-04 03:22:49,34.9,27,99.9,34.1,30.2
2022-12-04 03:53:48,35.1,26.8,99.9,34.7,28.2
2022-12-04 04:24:48,34.5,27.3,99.9,33.4,28.9
2022-12-04 04:55:48,34.9,26.2,99.9,34.1,28.4
2022-12-04 05:26:48,34.9,26.4,99.9,34,28.5
2022-12-04 05:57:48,34.1,26.2,99.9,33.3,28.9
2022-12-04 06:28:48,33.7,25.5,99.9,32,28.8
2022-12-04 06:59:48,33.6,24.9,99.9,32.5,27.8
2022-12-04 07:30:47,34,24.3,99.9,32.1,27.3
2022-12-04 08:01:47,33.3,25.6,99.9,32,27.2
2022-12-04 08:32:47,33.3,25.6,99.9,32.1,27
2022-12-04 09:03:47,33.3,25.6,99.9,32.7,27.5
2022-12-04 09:34:47,33.6,25.9,99.9,32.7,28.5
2022-12-04 10:05:47,34,25.6,99.9,32.4,28.4
2022-12-04 10:36:47,33.4,24.9,99.9,32.2,27.8
2022-12-04 11:07:47,34.7,25.5,99.9,32.2,28.4
2022-12-04 11:38:46,33.7,25.4,99.9,32.5,28.4
2022-12-04 12:40:46,33.7,25.5,99.9,32.2,28.9
2022-12-04 13:11:46,34.5,23.4,99.9,29.7,28.2
2022-12-04 13:43:18,33.3,24.3,99.9,29.7,27.9
2022-12-04 14:13:46,33.8,23.2,99.9,29.7,27.7
2022-12-04 14:44:46,32.9,24.3,99.9,28.9,27.7
2022-12-04 15:15:45,34,23.7,99.9,29.4,27.8
2022-12-04 15:46:45,33.3,24.3,99.9,29.7,27.3
2022-12-04 16:17:45,34.7,24.2,99.9,30,27.2
2022-12-04 16:48:45,32.7,25,99.9,29.6,28.2
2022-12-04 17:19:45,32.7,24.7,99.9,29.7,25.6
2022-12-04 17:50:45,33.1,22.6,99.9,27.7,25.9
2022-12-04 18:21:45,33.8,22.2,99.9,27.7,27.3
2022-12-04 18:52:45,32.2,24.9,97.3,32.9,28.3
2022-12-04 19:24:16,32.7,24.2,94.4,34,27.8
2022-12-04 19:54:44,33.4,24.8,96.3,33.3,26.9
2022-12-04 20:25:44,33.1,24.2,96.3,33.3,28.4
2022-12-04 20:56:44,33.1,23.8,95.2,33.1,28.2
2022-12-04 21:27:44,32.5,24.2,93.5,32.5,28.3
2022-12-04 21:58:44,33.1,23.7,89.2,33.3,27.2
2022-12-04 22:29:44,32.7,23.4,89.4,33.4,26.9
2022-12-04 23:00:44,32.3,22.8,92.3,33.1,27.5
2022-12-04 23:32:15,32.7,23.1,90,33.4,27.3
2022-12-05 00:02:43,32.1,22.6,88.4,33.1,27.5
2022-12-05 00:33:43,32.7,22.1,90.6,32.9,28.3
2022-12-05 01:04:43,32.1,22.2,83.8,33.3,26.2
2022-12-05 01:35:43,32.7,21.9,82.6,33.3,27.3
2022-12-05 02:06:43,32.7,20.3,76.8,33.1,27
2022-12-05 02:37:43,32.5,20.3,80.2,32.4,28.8
2022-12-05 03:08:43,32.4,20.1,77.2,33.1,26.9
2022-12-05 03:39:42,32.1,19.6,78.8,32.3,27.7
2022-12-05 04:10:42,32,19.7,24.2,32.7,26.9
2022-12-05 04:41:42,32.2,19.4,24.2,32.3,26.3
2022-12-05 05:12:42,32.2,18.9,24.3,32.3,27.3
2022-12-05 05:43:42,32.4,18.5,23.8,32.7,25.4
2022-12-05 06:14:42,31.3,16.8,23.7,30.7,23.8
2022-12-05 06:45:49,31.1,17.1,23.7,30.4,24.8
2022-12-05 07:16:42,31.1,18,23.8,30.2,23.4
2022-12-05 07:47:41,32.1,16.6,23.7,30.4,24.6
2022-12-05 08:18:41,31.1,15.5,24.3,30.6,22.9
2022-12-05 08:49:41,30.9,15.5,25.6,30.7,23.6
2022-12-05 09:20:41,32,16,57.9,30.6,23.8
2022-12-05 09:51:41,31.5,16.5,99.9,30.4,24.7
2022-12-05 10:22:41,32.5,16.5,99.9,31.4,23.6
2022-12-05 10:53:41,32.7,16.6,99.9,31.5,23.4
2022-12-05 11:24:41,32.7,17.1,99.9,32.5,23.6
2022-12-05 11:55:40,33.4,18.1,99.9,32.7,23.8
2022-12-05 12:26:40,33.6,19.5,99.9,32.9,24.7
2022-12-05 12:57:40,34.7,20.9,99.9,33.6,25
2022-12-05 13:28:40,34.1,20.7,99.9,32,24.9
2022-12-05 13:59:40,34.7,21.9,99.9,30.6,25.5
2022-12-05 14:30:40,34.1,23.3,98.4,30.7,25.6
2022-12-05 15:01:40,33.8,23.6,72.2,30.6,26
2022-12-05 15:32:39,34.9,23.8,66,30.2,26
2022-12-05 16:03:39,33.1,24.3,60.1,29.7,25.5
2022-12-05 16:34:39,32.2,24.7,57.7,29.7,25.1
2022-12-05 17:05:39,33.6,22.5,43.8,27.9,23.7
2022-12-05 17:36:39,32.9,21.4,41.9,27.9,25
2022-12-05 18:07:39,31.1,22.4,42.1,28.5,23.7
2022-12-05 18:39:11,33.3,21.9,40.8,27.5,22.9
2022-12-05 19:09:38,32.2,21.8,23.7,31.5,25.1
2022-12-05 19:40:38,30.4,23.2,22.7,33.1,24.3
2022-12-05 20:11:38,31.1,22.4,22.8,31.5,23.7
2022-12-05 20:42:38,30.6,21.1,22.7,32.2,23.8
2022-12-05 21:13:38,30.7,19.9,22.6,32,23.2
2022-12-05 21:44:38,30.6,19.6,22.5,31.5,22.1
2022-12-05 22:15:38,30.9,18.6,22.6,31.4,22.8
2022-12-05 22:46:38,30.4,18.7,22.4,31.4,23.3
2022-12-05 23:17:38,30.7,18.7,22.2,31.5,22.1
2022-12-05 23:48:37,30.7,17.5,22.2,31.4,22.1
2022-12-06 00:19:37,30.6,17.5,22.1,31.3,21.4
2022-12-06 00:50:37,31.1,16.8,22.6,31.1,21.8
2022-12-06 01:21:37,31.1,17.3,22.2,32,21.2
2022-12-06 01:52:37,30.4,16,22.5,30.9,20.6
2022-12-06 02:23:37,30.4,15.6,22.6,31.5,19.5
2022-12-06 02:54:37,30.7,15.6,23.1,31.3,20.9
2022-12-06 03:25:37,30.9,15.5,23.3,31.5,20.3
2022-12-06 03:56:37,31.1,15,23.3,32.1,19.7
2022-12-06 04:27:36,31.3,15.2,23.2,31.4,20.3
2022-12-06 04:58:36,31.1,15.3,23.3,31.4,20.9
2022-12-06 05:29:36,30.6,15.3,22.7,32.3,18.7
2022-12-06 06:00:36,30.6,13.6,22.6,31.1,18.5
2022-12-06 06:31:36,30.4,11.9,22.4,29.7,18.1
2022-12-06 07:02:36,30,11.8,22.5,28.9,18.5
2022-12-06 07:33:36,29.7,12.1,22.6,30.2,17.8
2022-12-06 08:04:36,31.4,12.3,22.8,30.1,17.8
2022-12-06 08:35:35,31.1,11.9,24.3,30.1,18.1
2022-12-06 09:06:35,30.9,13.6,40.6,31.3,19.6
2022-12-06 09:37:35,32.7,16.1,55,31.1,19.9
2022-12-06 10:08:35,32.3,15.6,54.4,32,19.6
2022-12-06 10:39:35,33.3,17.1,68,32.5,20.9
2022-12-06 11:10:35,33.3,18.3,72.2,32.7,21.5
2022-12-06 11:41:35,33.4,20.3,69.1,32.7,22.6
2022-12-06 12:12:34,34.5,22.6,99.9,33.3,24.2
2022-12-06 12:43:34,35.1,23.2,69.1,33.6,24.8
2022-12-06 13:14:34,33.4,23.7,65.8,30.7,24.9
2022-12-06 13:45:34,34.1,23.7,66.8,30.7,24.8
2022-12-06 14:16:34,35.3,24.9,80.2,32.2,25.5
2022-12-06 14:47:34,33.7,22.9,49.9,30.4,25.4
2022-12-06 15:18:34,33.8,23.8,62.3,30.4,25.9
2022-12-06 15:49:33,33.7,23.2,58.1,30.4,25.5
2022-12-06 16:20:33,32.3,23.8,57.1,29.6,25.6
2022-12-06 16:51:33,32.5,23.7,58.5,29.6,25.6
2022-12-06 17:22:33,32.3,23.1,52.2,29.6,25
2022-12-06 17:53:33,31.4,23.4,51.5,29.7,24.2
2022-12-06 18:24:33,31.5,22.1,51,29.3,24.4
2022-12-06 18:55:33,33.3,23.6,52.6,32.1,25.9
2022-12-06 19:26:33,32.4,23.7,55.6,32.4,27
2022-12-06 19:57:32,32.5,23.3,52,33.4,24.2
2022-12-06 20:28:32,30.7,23.3,51.5,32.7,25.2
2022-12-06 20:59:32,32.4,23.4,53.3,32,25.6
2022-12-06 21:30:32,32.7,23.6,54.8,32.2,23.6
2022-12-06 22:01:32,32,23.7,56.7,32,24.7
2022-12-06 22:32:32,31.4,23.6,57.7,32.1,25.6
2022-12-06 23:03:32,32.2,23.2,56,32.2,24.4
2022-12-06 23:34:31,32,23.1,56.1,32.2,25.2
2022-12-07 00:05:31,32,22.9,57.3,32.2,24.9
2022-12-07 00:36:31,31.5,22.7,57.3,32.4,23.7
2022-12-07 01:07:31,31.3,22.9,55.6,32.7,23.3
2022-12-07 01:38:31,31.5,22.2,57.3,32.5,23.4
2022-12-07 02:09:31,32,22.6,58.8,32.4,22.7
2022-12-07 02:40:31,31.4,22.9,59.8,32.4,22.2
2022-12-07 03:11:31,31.5,22.4,55.4,32.5,22.4
2022-12-07 03:42:30,31.4,22.1,56.7,32.1,23.2
2022-12-07 04:13:30,31.4,22.4,55.6,32.4,22.1
2022-12-07 04:44:30,31.4,22,56.9,32.2,23.2
2022-12-07 05:15:30,31.3,21.8,59.9,31.5,23.4
2022-12-07 05:46:30,31.5,21.2,57.1,31.5,22.7
2022-12-07 06:17:30,30.6,20.4,56,30.1,22.2
2022-12-07 06:48:30,30.7,20.1,55.6,30,22.5
2022-12-07 07:19:30,30.9,19,55.6,30.1,21.2
2022-12-07 07:50:29,31.1,18.5,55.2,30,20.8
2022-12-07 08:21:29,31.3,18.3,61.1,30.2,20.6
2022-12-07 08:52:29,32.1,18.3,65.2,30.4,22.2
2022-12-07 09:23:29,31.5,18.9,66.8,30.7,22.1
2022-12-07 09:54:29,32.2,19.7,74,30.7,22
2022-12-07 10:25:29,32.4,21.2,74.6,31.5,22.4
2022-12-07 10:56:29,32.9,22.2,76,32,22.8
2022-12-07 11:27:29,33.4,22.6,78.8,32.1,23.6
2022-12-07 11:58:28,33.6,24.7,62.6,33.1,25.2
2022-12-07 12:29:28,33.4,25.1,68.4,33.1,25.8
2022-12-07 13:00:28,33.6,24.9,66,33.4,26.2
2022-12-07 13:31:28,34.7,24.3,74.8,32.1,25.9
2022-12-07 14:02:28,34.1,24.3,55.2,31.1,25.9
2022-12-07 14:33:28,33.6,23.6,60.3,31.4,25.6
2022-12-07 15:04:27,35.1,23.7,65.8,32.1,25.4
2022-12-07 15:35:27,34,23.3,61.1,31.3,25.1
2022-12-07 16:06:27,33.1,23.2,59.8,30.6,24.8
2022-12-07 16:37:27,32.7,23.2,59.9,30.4,25
2022-12-07 17:08:27,32.7,21.8,52,29.6,24.3
2022-12-07 17:39:59,31.5,21.9,49,29.3,23.2
2022-12-07 18:10:59,31.5,21,46.2,29.7,23.3
2022-12-07 18:41:27,32.7,20.8,46.7,29.8,22.5
2022-12-07 19:12:26,32.2,23.4,47.2,33.3,23.3
2022-12-07 19:43:26,32.9,21.8,47.2,33.3,23.4
2022-12-07 20:14:26,32.1,23.4,46.8,32.1,25.1
2022-12-07 20:45:26,32.2,21.1,46.7,32.7,22.7
2022-12-07 21:47:26,31.1,22.2,46.2,32.1,23.7
2022-12-07 22:18:26,31.4,21.4,47.2,32.4,23.6
2022-12-07 22:49:57,31.1,21.4,52,32.2,23.3
2022-12-07 23:51:25,31.4,21.1,47.2,32.2,22.8
2022-12-08 00:22:25,30.4,21.8,47.7,32.7,22.2
2022-12-08 00:53:25,31.1,20.8,48,31.5,22.8
2022-12-08 01:24:25,30.6,21.1,49,31.3,23.2
2022-12-08 01:55:25,31.1,21.2,46.3,32.4,22.1
2022-12-08 02:26:25,30.2,20.4,23.4,32.4,21.8
2022-12-08 02:57:24,30.4,19.5,23.4,32.1,22.1
2022-12-08 03:28:24,30.6,19,23.2,32.2,21.4
2022-12-08 03:59:24,30.4,17.9,23.4,31.1,22.5
2022-12-08 04:30:24,30.4,17.4,23.4,32.1,20.6
2022-12-08 05:01:24,30.6,17.4,23.1,32.2,20.7
2022-12-08 05:32:24,30.4,16.8,23.1,32,20.2
2022-12-08 06:03:24,30.2,15.2,23.4,30.2,20.9
2022-12-08 06:34:24,30.4,15,22.9,30.4,18.6
2022-12-08 07:05:23,30.4,13.6,22.9,29.8,19.5
2022-12-08 07:36:23,30.4,13.6,22.8,30,19.7
2022-12-08 08:07:23,29.6,13.3,23.2,30.2,19
2022-12-08 08:38:23,30.6,14.5,40.7,30.4,20.2
2022-12-08 09:09:23,32.1,15.5,53,30.6,20.2
2022-12-08 09:40:23,32.1,16.6,67.4,32.2,21.2
2022-12-08 10:11:23,32.4,18.1,78.8,32.4,21.4
2022-12-08 10:42:23,33.3,19.6,80.2,32.7,22.7
2022-12-08 11:13:22,34.1,23.1,89.4,33.1,23.7
2022-12-08 11:44:22,34.7,24.2,96.7,33.6,24.7
2022-12-08 12:15:22,34.9,24.7,89.2,34.1,25
2022-12-08 12:46:22,35.3,24.7,86,34.7,25.2
2022-12-08 13:17:22,35.1,24.3,85,32.9,25
2022-12-08 13:48:22,35.1,24.4,99.9,32.9,24.9
2022-12-08 14:19:54,35.1,24.6,99.9,33.1,25
2022-12-08 14:50:21,35.3,24.3,99.9,33.1,24.6
2022-12-08 15:21:21,34.9,23.2,96.3,32.4,24.8
2022-12-08 15:52:21,33.7,21.8,66.8,30.7,23.6
2022-12-08 16:23:53,33.6,20.8,78,30.7,23.2
2022-12-08 16:54:21,32.5,21.1,56.7,30.4,22.6
2022-12-08 17:25:21,31.4,20.9,53.1,29.7,22.1
2022-12-08 17:56:21,31.1,20.3,46.6,29.7,22.1
2022-12-08 18:58:20,32,21,42.1,32.5,23.1
2022-12-08 19:29:20,30.9,21.2,41.3,32.2,22.7
2022-12-08 20:00:20,30.9,21.8,47.8,33.1,21.8
2022-12-08 20:31:20,32.2,19.7,40.7,31.3,22.2
2022-12-08 21:02:20,31.4,19.9,40.7,31.5,22.8
2022-12-08 21:33:20,31.4,20.1,40,32.1,21.2
2022-12-08 22:04:19,31.1,20,43.8,32,21.4
2022-12-08 22:35:19,30.7,20.1,37.9,32,21.9
2022-12-08 23:06:19,30.9,19.9,40.7,32.1,20.4
2022-12-08 23:37:19,30.6,20.3,42,32.2,20.9
2022-12-09 00:08:19,30.6,20.1,44.2,32.2,20.6
2022-12-09 00:39:19,30.4,20,41.7,31.3,21.8
2022-12-09 01:10:19,30.2,20.1,38.1,31.4,21.5
2022-12-09 01:41:19,30.6,19.4,41.2,31.4,21.1
2022-12-09 02:12:18,30.9,19.6,38.6,32.1,20.8
2022-12-09 02:43:18,30.7,19.6,38.1,32.2,21.8
2022-12-09 03:14:18,30.6,19.6,38.8,32.2,20.1
2022-12-09 03:45:18,30.9,19.4,42.3,31.4,21
2022-12-09 04:16:18,30.4,19,43.7,32,20.7
2022-12-09 04:47:18,30.7,19.4,41.2,32.2,20.9
2022-12-09 05:18:18,30.9,19.4,41.7,32.2,21.4
2022-12-09 05:49:18,30.9,19,44.1,32,20.4
2022-12-09 06:20:17,30.7,18.6,42.8,30.4,21.1
2022-12-09 06:51:17,30.6,18.9,41,30.4,20.6
2022-12-09 07:22:17,30.4,19,41.1,30.4,21
2022-12-09 07:53:17,30.6,18.6,39.4,30,20.9
2022-12-09 08:24:17,31.5,18.3,40,30.2,20.7
2022-12-09 08:55:17,30.7,18.9,41.3,30.4,20.8
2022-12-09 09:26:17,31.5,20.3,44.4,31.4,21.2
2022-12-09 09:57:17,32.7,21.2,43.4,31.5,22.4
2022-12-09 10:28:16,33.4,22.6,28.1,33.3,23.1
2022-12-09 10:59:16,34.1,23.2,29.4,34,23.6
2022-12-09 11:30:16,34.7,23.3,29.3,34,24.3
2022-12-09 12:01:16,34.5,24.2,29.8,34.1,24.3
2022-12-09 12:32:16,35.1,23.8,30.1,34.5,24.6
2022-12-09 13:03:16,35.5,24.6,30.4,32.9,24.2
2022-12-09 13:34:15,35.5,23.4,30.4,33.1,24.3
2022-12-09 13:55:06,34.7,22.5,29.4,32.7,23.3
2022-12-09 14:25:15,34.7,22.1,29.3,32.4,23.3
2022-12-09 14:56:15,33.7,21.8,28.6,31.4,23.4
2022-12-09 15:27:15,33.8,21.4,27.9,31.5,22.6
2022-12-09 15:58:15,32.9,21.5,27.4,30.9,22.8
2022-12-09 16:29:15,33.3,20.6,27.5,30.7,22.4
2022-12-09 17:00:14,32.1,19.7,26.8,29.7,22.4
2022-12-09 17:31:14,30.9,20.4,25.2,29.4,21.2
2022-12-09 18:02:14,31.5,19.9,24.9,28.9,21.4
2022-12-09 18:33:14,30.7,18.6,24.9,28.6,20.7
2022-12-09 19:04:14,32.7,19.6,24.8,31.5,21
2022-12-09 19:35:21,30.4,20,23.8,31.5,21.8
2022-12-09 20:06:14,31.3,20.2,24.3,32.2,21.1
2022-12-09 20:37:14,32.3,19.4,23.8,32.3,21.1
2022-12-09 21:08:13,30.7,19.7,23.7,31.3,22
2022-12-09 21:39:13,30.7,19.6,24.2,31.5,21.1
2022-12-09 22:10:13,31.1,19.5,23.6,31.3,21.5
2022-12-09 22:41:13,31.1,19.4,23.6,31.3,20.3
2022-12-09 23:12:13,31.1,18.9,23.4,31.5,20.3
2022-12-09 23:43:13,30.6,19.5,23.3,31.4,20.7
2022-12-10 00:14:13,30.6,19.4,23.4,31.5,21.8
2022-12-10 00:45:13,30.2,19.5,23.2,31.5,20.7
2022-12-10 01:16:12,30.7,19,23.2,32,19.9
2022-12-10 01:47:12,30.1,19.5,23.1,32.2,19.6
2022-12-10 02:18:12,30.4,18.9,23.2,31.1,21.1
2022-12-10 03:20:12,30.4,17.8,23.4,31.3,20.1
2022-12-10 03:51:12,30.4,17.7,23.2,31.1,20.8
2022-12-10 04:22:12,30.2,18.2,23.2,32,20.3
2022-12-10 04:53:12,30.4,17.5,23.2,32,20.2
2022-12-10 05:55:11,30.1,16.6,22.9,31.4,20.2
2022-12-10 06:26:11,29.7,15.6,23.2,29.7,20.2
2022-12-10 06:57:11,30,15,23.4,30.1,19.9
2022-12-10 07:28:11,30.7,14.5,23.6,29.7,18.9
2022-12-10 07:59:11,30.1,14.8,23.4,30,19.6
2022-12-10 08:30:11,29.7,15.2,23.4,29.7,19.6
2022-12-10 09:01:11,30.9,15.3,24.7,30.4,19.9
2022-12-10 09:32:10,31.5,17,25.6,31.4,19.9
2022-12-10 10:34:42,32.2,18.2,26.2,31.4,20.7
2022-12-10 11:05:10,32.5,19,26.2,31.1,21.4
2022-12-10 11:36:10,32.4,19.5,26.3,32,20.9
2022-12-10 12:38:10,32.1,20.2,25.8,31.4,21.5
2022-12-10 13:40:41,32.4,19.6,26,30,21.2
2022-12-10 14:11:09,32.2,19.4,25.8,29.8,21.4
2022-12-10 14:42:09,32.3,19.7,25.6,29.7,22.4
2022-12-10 15:13:09,31.1,20.2,25.5,30.4,20.1
2022-12-10 15:44:09,31.1,20.3,25.4,30.4,20.9
2022-12-10 16:15:09,32.1,19.7,25.6,30,20.7
2022-12-10 16:46:08,32.1,20,25.2,30.4,20.4
2022-12-10 17:17:08,32.5,18.6,25.6,29.7,20.8
2022-12-10 17:48:08,32,18.2,25.4,29.7,21.1
2022-12-10 18:19:08,30.7,18.6,25.1,29.3,20.8
2022-12-10 18:50:08,30.9,19.9,24.8,32.1,21.9
2022-12-10 19:21:08,31.3,20,24.4,31.4,21
2022-12-10 19:52:08,30.4,19.9,24.2,31.1,21.1
2022-12-10 20:23:07,30.7,19.6,24.3,32.7,21.1
2022-12-10 20:54:07,31.4,19,24.3,30.9,21.4
2022-12-10 21:25:07,30.7,19,23.8,31.1,21.5
2022-12-10 21:56:07,30.6,18.9,24.2,31.4,21
2022-12-10 22:27:07,30.7,18.8,23.4,31.1,21.2
2022-12-10 22:58:07,31.1,18.6,23.7,32.1,20.9
2022-12-11 00:00:07,32,18.9,23.7,32.4,20.3
2022-12-11 00:31:38,30.4,19.5,24.3,32,20.7
2022-12-11 01:02:06,31.3,18.5,24.6,31.1,21.5
2022-12-11 01:33:06,30.6,19.4,24.6,31.1,21.5
2022-12-11 02:35:06,31.1,19.4,23.8,31.1,20.7
2022-12-11 03:06:06,30.4,18.3,23.6,32,21.5
2022-12-11 03:37:06,30.7,18.6,23.6,31.4,20.1
2022-12-11 04:08:05,30.4,18.7,23.3,31.1,20.7
2022-12-11 05:10:05,30.6,17.9,23.2,32,19.5
2022-12-11 05:41:05,30.4,17.8,23.1,31.3,19.6
2022-12-11 06:12:05,30.4,17.4,22.8,30,20
2022-12-11 06:43:05,29.8,17.5,22.9,29.7,20.2
2022-12-11 07:14:05,30,17,23.1,29.7,18.8
2022-12-11 07:45:05,29.8,16,22.9,29.6,19.4
2022-12-11 08:16:05,30.1,16.2,23.2,29.7,19.6
2022-12-11 08:47:04,30.7,16.6,24.2,30,20.3
2022-12-11 09:18:04,30.6,17.8,25.2,30.9,21.1
2022-12-11 09:49:04,31.5,18.3,26.8,32,21.8
2022-12-11 10:20:04,32.1,19.7,27.5,32.4,21.9
2022-12-11 10:51:04,32.7,20.7,27.9,32.7,22
2022-12-11 11:22:04,32.9,21.4,28.4,33.1,22.4
2022-12-11 11:53:04,33.3,21.4,28.8,33.3,22.6
2022-12-11 12:24:03,33.8,21.5,29.4,33.3,22.8
2022-12-11 12:55:03,33.7,21.2,28.9,33.6,22.6
2022-12-11 13:26:03,33.7,20.9,29.3,32.1,22.2
2022-12-11 14:28:35,33.8,20.7,29.4,32.1,22.2
2022-12-11 14:59:03,34,20.7,29.3,31.5,22.2
2022-12-11 15:30:02,33.1,20.3,29.3,31.3,22
2022-12-11 16:32:02,32.2,19,27.5,30.1,21.1
2022-12-11 17:03:02,30.7,18.7,25.8,28.9,20.6
2022-12-11 17:34:02,30.4,17.7,24.6,28.8,20.2
2022-12-11 18:05:02,29.6,17.7,23.4,27.7,18.6
2022-12-11 18:36:02,30.1,16.5,23.7,28.4,19.6
2022-12-11 19:07:34,30.7,17.3,23.3,30.9,20.1
2022-12-11 19:38:33,30,18.2,22.9,31.4,18.8
2022-12-11 20:09:01,29.3,17.9,22.6,30.6,19.9
2022-12-11 20:40:01,29.7,16.8,22.8,31.4,18.8
2022-12-11 21:11:01,30.1,16.8,23.1,30.9,19.6
2022-12-11 21:42:01,30,16.5,22.7,30.6,19.4
2022-12-11 22:13:01,30.2,16.5,22.6,30.7,18.6
2022-12-11 22:44:01,29.6,16.2,22.7,30.4,18.9
2022-12-11 23:15:01,29.4,16.5,22.7,30.6,19.6
2022-12-11 23:46:00,29.7,15.6,22.7,30.1,19.6
2022-12-12 01:19:00,29.7,13.8,22.1,30.4,19.4
2022-12-12 01:50:00,28.8,14.5,22.1,30.6,18.1
2022-12-12 02:21:00,29.7,13.1,22,29.8,18.7
2022-12-12 02:52:00,29.3,12.7,22.1,30.1,17.5
2022-12-12 03:23:00,28.6,12.9,22.1,30.7,17.1
2022-12-12 03:53:59,29.3,11.9,22.4,29.8,18.9
2022-12-12 04:24:59,28.9,11.9,22.1,30.2,17.7
2022-12-12 04:55:59,28.9,11.8,22.4,30.4,18.2
2022-12-12 05:26:59,29.3,11.8,22.7,30.2,17.5
2022-12-12 05:57:59,29.4,11.8,22.9,30.4,16.5
2022-12-12 06:28:59,29.7,11.3,23.2,29.6,16.2
2022-12-12 06:59:59,28.6,10.9,22.8,29.4,16.6
2022-12-12 07:30:59,28.8,10.5,22.8,28.8,17.5
2022-12-12 08:01:59,29.3,10.1,22.7,28.8,16
2022-12-12 08:32:58,30,10.7,23.3,29.3,16.6
2022-12-12 09:03:58,29.7,11.6,24.2,30.1,17.5
2022-12-12 09:34:58,30.7,13.3,25.1,30,17.3
2022-12-12 10:06:30,30.7,14.3,26.8,30.9,18.6
2022-12-12 10:37:30,31.1,16.8,27.5,31.4,19.6
2022-12-12 11:07:58,32.4,18.3,28.2,32,19.9
2022-12-12 11:38:58,32.7,18.8,28.4,32.2,20.2
2022-12-12 12:10:29,32.3,18.8,28.1,32.2,20
2022-12-12 12:40:57,33.1,18.5,27.9,32.7,19.9
2022-12-12 13:42:57,32.2,17.5,27.2,29.8,19.6
2022-12-12 14:44:57,32.2,17.3,26.4,30,18.7
2022-12-12 15:15:57,31.1,17.7,25.6,29.6,18.7
2022-12-12 16:17:56,31.4,16.6,25.4,28.8,18.7
2022-12-12 16:48:56,31.1,17.4,25.4,28.9,18.9
2022-12-12 17:19:56,30.1,16.8,24.8,29.3,18.3
2022-12-12 17:50:56,29.7,16.5,24.4,28.2,18.2
2022-12-12 18:21:56,29.7,16.1,24.8,28.4,17.5
2022-12-12 18:52:56,30.7,17.5,24.3,30.7,18.5
2022-12-12 19:23:55,30.1,17.1,25.1,30.7,19.6
2022-12-12 19:54:55,30.1,17.5,25,30.4,18.6
2022-12-12 20:25:55,31.1,17.3,25.1,30.6,19.7
2022-12-12 20:56:55,30.4,17.3,25.1,30.6,19.4
2022-12-12 21:27:55,30.7,17.8,25.2,30.9,19.7
2022-12-12 21:58:55,30.9,17.9,25.2,30.7,20.3
2022-12-12 22:29:55,31.1,18.2,25.5,30.7,20.9
2022-12-12 23:31:54,30.9,18,25.1,30.6,19.9
2022-12-13 00:02:54,30.9,17.5,24.7,30.9,20.7
2022-12-13 00:33:54,30.6,18,24.6,30.6,20.8
2022-12-13 01:04:54,30.6,17.7,24.3,30.9,20.1
2022-12-13 01:35:54,30.6,18,24.2,31.1,20.1
2022-12-13 02:06:54,30.7,17.8,24.6,30.7,21
2022-12-13 02:37:54,30.7,17.9,24.7,30.9,19.7
2022-12-13 03:08:53,31.1,17.9,24.3,31.1,20.6
2022-12-13 03:39:53,30.4,18.3,24.4,31.1,20.2
2022-12-13 04:10:53,30.9,18.1,24.6,30.9,20.8
2022-12-13 04:41:53,30.6,18.6,25,30.9,20.3
2022-12-13 05:12:53,30.7,18.6,25,30.7,20.6
2022-12-13 05:43:53,30.6,18.5,25,30.6,21.1
2022-12-13 06:14:53,30.6,18,24.8,29.8,19.9
2022-12-13 06:45:53,30.6,18,24.8,29.8,20.6
2022-12-13 07:16:52,30.9,18.3,25.1,29.7,20.2
2022-12-13 07:47:52,30.4,18.3,24.8,30,21.4
2022-12-13 08:18:52,30.4,18.6,25.4,29.8,21.2
2022-12-13 08:49:52,31.4,18.3,25.6,30.7,21.4
2022-12-13 09:20:52,32.4,18.8,25.6,30.4,22.1
2022-12-13 09:51:52,30.9,19,26,30.7,20.9
2022-12-13 10:22:52,32.4,19.6,26.8,31.5,21.1
2022-12-13 10:53:51,32.3,20.2,27.5,32.2,21.8
2022-12-13 11:24:51,32.4,19.6,26.8,31.5,21.1
2022-12-13 11:55:51,32.5,19.7,26.8,31.4,21.2
2022-12-13 12:26:51,32.4,20.3,27.4,32.5,21.5
2022-12-13 12:57:51,33.1,19.9,27.4,32.3,21.1
2022-12-13 13:28:51,32.3,19.6,27.4,30.4,21
2022-12-13 13:59:51,32.3,18.5,26.3,29.7,20.6
2022-12-13 15:01:50,31.4,18,25.6,29.7,19.9
2022-12-13 15:32:50,31.1,17.9,25.6,29.3,19.5
2022-12-13 16:03:50,31.4,17.5,25.5,28.6,20
2022-12-13 16:34:50,30.4,17.9,25.2,29.3,19
2022-12-13 17:05:50,30.2,17.8,25.4,28.5,18.3
