z6-20054,Port1,,Port2,,Port3,,Port4,,Port5,,Port6,,Port7,,Port8,
# Records: 4106,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,TEROS 21 Water Potential/Temp,,Battery,,Barometer,
Timestamps, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature, kPa Matric Potential, ¡ÆC Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, ¡ÆC Logger Temperature
,,,,,,,,,,,,,,,,
2023-03-14 17:20:00,-5.9,8.9,-15,9.7,-12,9.5,-1874.1,16.2,-214.6,15,-28.6,13.5,68,8046,101.59,16.7
2023-03-14 17:30:00,-5.8,9,-15,9.7,-12,9.6,-1966.5,15.5,-216,14.7,-28.4,13.4,68,8045,101.59,16.3
2023-03-14 17:40:00,-5.9,9,-15,9.8,-12,9.6,-2034.7,14.8,-217.4,14.3,-28.2,13.2,68,8046,101.59,15.9
2023-03-14 17:50:00,-5.9,9.1,-15,9.8,-12,9.6,-2095.5,14.1,-219.1,13.9,-28.1,13,68,8044,101.6,15.5
2023-03-14 18:00:00,-5.9,9.1,-15,9.8,-12,9.7,-2183.7,13.4,-219.8,13.5,-28,12.8,68,8045,101.6,15
2023-03-14 18:10:00,-5.8,9.2,-15,9.8,-12,9.7,-2219.7,12.7,-220.4,13,-27.9,12.6,68,8043,101.6,14.5
2023-03-14 18:20:00,-5.8,9.2,-15,9.8,-12,9.7,-2274.6,12.1,-221.2,12.6,-27.7,12.4,68,8041,101.6,13.9
2023-03-14 18:30:00,-5.8,9.3,-15,9.8,-12,9.7,-2324.3,11.4,-222.8,12.2,-27.7,12.2,68,8041,101.61,13.2
2023-03-14 18:40:00,-5.8,9.3,-15,9.8,-12,9.7,-2387.8,10.6,-223.8,11.8,-27.7,12,68,8040,101.62,12.3
2023-03-14 18:50:00,-5.8,9.3,-15,9.8,-12,9.7,-2416.5,9.8,-223.1,11.4,-27.7,11.7,68,8040,101.62,11.2
2023-03-14 19:00:00,-5.8,9.3,-15,9.8,-12,9.7,-2414.9,9.1,-223.8,11,-27.6,11.5,67,8037,101.62,10.4
2023-03-14 19:10:00,-5.8,9.3,-15,9.8,-11.9,9.7,-2370.8,8.5,-223.2,10.5,-27.7,11.2,67,8038,101.64,9.5
2023-03-14 19:20:00,-5.8,9.3,-15,9.7,-11.9,9.7,-2375.2,8,-223.2,10.1,-27.6,11,67,8039,101.65,8.9
2023-03-14 19:30:00,-5.8,9.3,-15,9.7,-11.9,9.6,-2362.1,7.5,-223.7,9.8,-27.7,10.8,67,8035,101.66,8.1
2023-03-14 19:40:00,-5.8,9.3,-15,9.6,-11.9,9.6,-2330.2,7.1,-223.2,9.4,-27.7,10.5,67,8035,101.66,7.2
2023-03-14 19:50:00,-5.8,9.3,-15,9.6,-11.9,9.6,-2305.1,6.7,-222.7,9.1,-27.8,10.3,67,8036,101.67,6.3
2023-03-14 20:00:00,-5.8,9.3,-15,9.5,-11.9,9.5,-2252.7,6.6,-223.3,8.8,-27.8,10.1,67,8034,101.68,6
2023-03-14 20:10:00,-5.8,9.3,-15,9.5,-11.9,9.5,-2169.7,6.4,-222.7,8.6,-27.9,9.9,67,8033,101.69,5.8
2023-03-14 20:20:00,-5.8,9.2,-15,9.4,-11.9,9.5,-2111,6,-221.7,8.4,-28,9.7,67,8034,101.7,5.6
2023-03-14 20:30:00,-5.8,9.2,-15,9.4,-11.9,9.4,-2061.1,5.7,-222.7,8.2,-28.1,9.6,67,8030,101.71,5.2
2023-03-14 20:40:00,-5.8,9.2,-15,9.3,-11.9,9.4,-2005.8,5.4,-222.1,7.9,-28.2,9.4,67,8032,101.72,4.8
2023-03-14 20:50:00,-5.8,9.1,-15,9.2,-11.9,9.3,-1965.1,5.2,-220.6,7.7,-28.3,9.2,67,8031,101.72,4.1
2023-03-14 21:00:00,-5.8,9.1,-15,9.1,-11.9,9.2,-1885.8,5,-220.8,7.5,-28.4,9,67,8029,101.73,3.8
2023-03-14 21:10:00,-5.8,9.1,-15,9.1,-11.8,9.2,-1826,4.8,-220.2,7.3,-28.5,8.9,67,8027,101.73,3.6
2023-03-14 21:20:00,-5.8,9,-15,9,-11.8,9.1,-1761.6,4.7,-218.6,7.1,-28.7,8.7,67,8031,101.73,3.7
2023-03-14 21:30:00,-5.8,9,-15,8.9,-11.8,9.1,-1712,4.5,-217.8,7,-28.8,8.6,67,8027,101.74,3.5
2023-03-14 21:40:00,-5.8,8.9,-15,8.9,-11.8,9,-1641,4.2,-217.7,6.8,-29,8.5,67,8027,101.75,3
2023-03-14 21:50:00,-5.8,8.9,-15,8.8,-11.8,9,-1580.9,4,-215.8,6.6,-29,8.4,67,8026,101.76,2.6
2023-03-14 22:00:00,-5.8,8.8,-15,8.7,-11.8,8.9,-1536.7,3.9,-216.1,6.4,-29.2,8.2,67,8027,101.76,2.6
2023-03-14 22:10:00,-5.8,8.8,-15,8.6,-11.8,8.8,-1485.6,3.7,-215.6,6.3,-29.4,8.1,67,8026,101.76,2
2023-03-14 22:20:00,-5.8,8.8,-15,8.6,-11.8,8.8,-1431.5,3.4,-213.9,6.1,-29.5,7.9,67,8026,101.75,1.3
2023-03-14 22:30:00,-5.8,8.7,-15,8.5,-11.8,8.7,-1393.5,3.3,-212.7,6,-29.7,7.8,67,8026,101.75,1.1
2023-03-14 22:40:00,-5.8,8.7,-15,8.5,-11.8,8.7,-1337.5,3.2,-213.3,5.8,-29.8,7.7,67,8021,101.76,0.8
2023-03-14 22:50:00,-5.8,8.6,-15,8.4,-11.8,8.6,-1286.5,3,-211.8,5.6,-30,7.6,67,8024,101.76,0.8
2023-03-14 23:00:00,-5.8,8.6,-14.9,8.3,-11.8,8.6,-1250,2.8,-210.5,5.5,-30.2,7.4,67,8024,101.76,0.6
2023-03-14 23:10:00,-5.8,8.5,-14.9,8.2,-11.8,8.5,-1207.2,2.7,-210.6,5.4,-30.3,7.3,67,8024,101.75,0.4
2023-03-14 23:20:00,-5.8,8.5,-15,8.2,-11.8,8.4,-1169.2,2.6,-209.6,5.2,-30.5,7.2,67,8023,101.75,0.6
2023-03-14 23:30:00,-5.8,8.4,-15,8.1,-11.8,8.4,-1128,2.7,-208,5.2,-30.7,7.1,67,8023,101.76,1
2023-03-14 23:40:00,-5.8,8.4,-15,8,-11.8,8.3,-1098.7,2.5,-204.1,5.1,-30.9,7,67,8021,101.75,0.6
2023-03-14 23:50:00,-5.8,8.3,-14.9,8,-11.8,8.3,-1064.9,2.4,-199.6,5,-31.1,6.9,67,8023,101.75,0.1
2023-03-15 00:00:00,-5.8,8.3,-14.9,7.9,-11.8,8.2,-1029.7,2.3,-199.2,4.9,-31.3,6.8,67,8023,101.74,0
2023-03-15 00:10:00,-5.8,8.2,-14.9,7.8,-11.8,8.2,-1001.8,2.2,-198.8,4.8,-31.4,6.7,66,7990,101.73,0
2023-03-15 00:20:00,-5.8,8.2,-14.9,7.8,-11.8,8.1,-976.1,2.1,-197.5,4.7,-31.7,6.6,66,8000,101.74,0.3
2023-03-15 00:30:00,-5.8,8.1,-14.9,7.7,-11.8,8,-951.7,2,-196.6,4.6,-31.9,6.6,66,8001,101.74,0.1
2023-03-15 00:40:00,-5.8,8.1,-14.9,7.7,-11.8,8,-917.3,1.9,-196.3,4.5,-32.2,6.5,66,8003,101.74,0.1
2023-03-15 00:50:00,-5.8,8,-14.9,7.6,-11.8,7.9,-891.9,2,-195.4,4.4,-32.3,6.4,66,8006,101.75,0.9
2023-03-15 01:00:00,-5.8,8,-15,7.5,-11.8,7.9,-869.4,2,-194.3,4.4,-32.5,6.3,66,8005,101.77,1.4
2023-03-15 01:10:00,-5.8,7.9,-15,7.5,-11.8,7.8,-845.9,1.9,-192.2,4.4,-32.8,6.3,66,8007,101.78,1.3
2023-03-15 01:20:00,-5.8,7.9,-15,7.4,-11.8,7.8,-824.7,1.8,-191.6,4.3,-33,6.2,66,8005,101.79,0.6
2023-03-15 01:30:00,-5.8,7.8,-15,7.4,-11.8,7.7,-802,1.7,-190.8,4.2,-33.1,6.1,66,8007,101.78,-0.2
2023-03-15 01:40:00,-5.8,7.8,-14.9,7.3,-11.8,7.6,-782.7,1.5,-189.7,4.1,-33.4,6.1,66,8006,101.78,-0.7
2023-03-15 01:50:00,-5.8,7.8,-15,7.2,-11.8,7.6,-770.5,1.4,-189,4,-33.5,6,66,8007,101.78,-1
2023-03-15 02:00:00,-5.8,7.7,-15,7.2,-11.8,7.6,-755.8,1.3,-188.7,3.9,-33.8,5.9,66,8005,101.78,-1.2
2023-03-15 02:10:00,-5.9,7.7,-15,7.1,-11.8,7.5,-738.7,1.2,-188.5,3.8,-33.9,5.9,66,8004,101.77,-1.1
2023-03-15 02:20:00,-5.9,7.6,-15,7.1,-11.8,7.5,-725.3,1.2,-187.9,3.8,-34.2,5.8,66,8005,101.77,-1.2
2023-03-15 02:30:00,-5.9,7.6,-15,7,-11.8,7.4,-705.2,1.1,-187.5,3.7,-34.4,5.7,66,8006,101.77,-1.4
2023-03-15 02:40:00,-5.9,7.5,-15,7,-11.8,7.4,-698.9,1,-185.8,3.6,-34.7,5.7,66,8007,101.78,-1.3
2023-03-15 02:50:00,-5.9,7.5,-15,6.9,-11.8,7.3,-688.2,1,-185.1,3.5,-34.8,5.6,66,8002,101.79,-1.2
2023-03-15 03:00:00,-5.9,7.4,-15,6.9,-11.8,7.3,-671.6,1,-184.9,3.5,-35.1,5.5,66,8004,101.79,-1.3
2023-03-15 03:10:00,-5.9,7.4,-15,6.8,-11.8,7.2,-663.4,0.9,-183.8,3.4,-35.2,5.5,66,8004,101.79,-1.4
2023-03-15 03:20:00,-5.9,7.4,-15,6.8,-11.9,7.2,-648.5,0.8,-182.5,3.4,-35.5,5.4,66,8007,101.79,-1.5
2023-03-15 03:30:00,-5.9,7.3,-15,6.7,-11.9,7.1,-640.6,0.7,-181.3,3.3,-35.6,5.3,66,8005,101.78,-1.6
2023-03-15 03:40:00,-5.9,7.3,-15,6.7,-11.9,7.1,-631,0.6,-180.9,3.2,-35.9,5.3,66,8005,101.78,-1.9
2023-03-15 03:50:00,-5.9,7.2,-15,6.6,-11.9,7,-620.3,0.6,-181.2,3.2,-36.1,5.2,66,8005,101.78,-1.8
2023-03-15 04:00:00,-5.9,7.2,-15,6.6,-11.9,7,-612.5,0.5,-180.5,3.1,-36.4,5.2,66,8007,101.78,-1.9
2023-03-15 04:10:00,-5.9,7.2,-15,6.5,-11.9,7,-602.8,0.4,-179.5,3,-36.6,5.1,66,8005,101.78,-2
2023-03-15 04:20:00,-5.9,7.1,-15,6.5,-11.9,6.9,-595.5,0.4,-178.2,3,-36.7,5.1,64,7948,101.78,-2.1
2023-03-15 04:30:00,-5.9,7.1,-15,6.5,-11.9,6.9,-583.6,0.4,-178.6,2.9,-37,5,66,8003,101.79,-2
2023-03-15 04:40:00,-5.9,7,-15,6.4,-11.9,6.8,-576.2,0.4,-178.2,2.9,-37.2,5,66,8004,101.79,-2
2023-03-15 04:50:00,-5.9,7,-15,6.4,-11.9,6.8,-570.8,0.3,-177.4,2.8,-37.5,4.9,66,8003,101.8,-2
2023-03-15 05:00:00,-5.9,7,-15,6.3,-11.9,6.7,-567.1,0.3,-176.6,2.8,-37.6,4.9,66,8002,101.81,-2.3
2023-03-15 05:10:00,-6,6.9,-15,6.3,-11.9,6.7,-560,0.2,-175.3,2.8,-37.9,4.8,66,8002,101.81,-2.6
2023-03-15 05:20:00,-6,6.9,-15,6.2,-11.9,6.7,-551.1,0.2,-174.6,2.7,-38.1,4.8,66,8002,101.81,-2.7
2023-03-15 05:30:00,-6,6.8,-15,6.2,-11.9,6.6,-547.4,0.2,-173.9,2.7,-38.4,4.7,66,8002,101.83,-2.4
2023-03-15 05:40:00,-6,6.8,-15,6.2,-11.9,6.6,-539.6,0.2,-173.7,2.6,-38.5,4.7,66,8000,101.84,-2.1
2023-03-15 05:50:00,-6,6.8,-15.1,6.1,-11.9,6.6,-531.5,0.2,-174,2.6,-38.7,4.7,66,8000,101.85,-2.2
2023-03-15 06:00:00,-6,6.7,-15.1,6.1,-12,6.5,-525.8,0.2,-173.1,2.6,-39,4.6,66,8001,101.85,-2.4
2023-03-15 06:10:00,-6,6.7,-15.1,6,-12,6.5,-519.4,0.1,-172.8,2.5,-39.2,4.6,66,7999,101.87,-2.6
2023-03-15 06:20:00,-6.1,6.7,-15.1,6,-12,6.4,-518,0,-171.9,2.5,-39.5,4.5,66,8003,101.86,-2.8
2023-03-15 06:30:00,-6.1,6.6,-15.1,6,-12,6.4,-509.2,0,-170.8,2.5,-39.6,4.5,66,7998,101.87,-2.8
2023-03-15 06:40:00,-6.1,6.6,-15.1,5.9,-12,6.4,-504,-0.1,-170,2.4,-39.9,4.5,66,8000,101.88,-2.5
2023-03-15 06:50:00,-6.1,6.6,-15.1,5.9,-12,6.3,-498.2,0,-169.3,2.4,-40.1,4.4,66,8001,101.89,-2.5
2023-03-15 07:00:00,-6.1,6.5,-15.1,5.8,-12,6.3,-495.9,0,-169.3,2.3,-40.3,4.4,66,7999,101.9,-2.3
2023-03-15 07:10:00,-6.1,6.5,-15.1,5.8,-12,6.3,-489.4,0.2,-169,2.4,-40.5,4.3,66,7999,101.91,-2
2023-03-15 07:20:00,-6.1,6.5,-15.1,5.8,-12,6.2,-480.7,0.6,-168.5,2.4,-40.5,4.3,66,8000,101.92,-1.4
2023-03-15 07:30:00,-6.1,6.4,-15.1,5.7,-12,6.2,-474,1,-167.8,2.5,-40.8,4.3,66,8001,101.92,-0.8
2023-03-15 07:40:00,-6.1,6.4,-15.1,5.7,-12,6.2,-467.1,1.6,-167.5,2.7,-40.9,4.3,66,7995,101.93,0
2023-03-15 07:50:00,-6.1,6.4,-15.1,5.7,-12,6.1,-460.5,2.4,-166,2.9,-41.2,4.3,66,8000,101.95,1.1
2023-03-15 08:00:00,-6.1,6.3,-15.1,5.7,-12,6.1,-454.1,3.7,-165.4,3.2,-41.3,4.4,66,8005,101.96,2.8
2023-03-15 08:10:00,-6.2,6.3,-15.1,5.6,-12,6.1,-441.8,5.2,-165.3,3.7,-41.4,4.5,66,8004,101.97,4.2
2023-03-15 08:20:00,-6.2,6.3,-15.1,5.6,-12.1,6,-434.1,6.8,-163.5,4.3,-41.5,4.6,66,8006,101.98,5.8
2023-03-15 08:30:00,-6.2,6.3,-15.1,5.6,-12.1,6,-427.6,8.4,-158.8,4.9,-41.7,4.7,66,8005,101.97,7.5
2023-03-15 08:40:00,-6.2,6.2,-15.1,5.6,-12.1,6,-427.9,9.8,-152.1,5.5,-41.8,4.9,66,8007,101.97,8.8
2023-03-15 08:50:00,-6.2,6.2,-15.1,5.6,-12.1,6,-428.1,11.2,-147.5,6.2,-41.8,5.1,66,8008,101.99,10.1
2023-03-15 09:00:00,-6.2,6.2,-15.1,5.7,-12.1,6,-430,12.8,-144.7,6.9,-41.9,5.4,66,8009,102,11.7
2023-03-15 09:10:00,-6.2,6.2,-15.2,5.7,-12.1,6,-434.7,14.4,-143.5,7.6,-41.9,5.7,67,8012,101.99,13.4
2023-03-15 09:20:00,-6.3,6.2,-15.2,5.7,-12.1,6,-446.3,15.5,-142.8,8.3,-41.9,6,67,8011,101.98,14.8
2023-03-15 09:30:00,-6.3,6.2,-15.2,5.8,-12.1,6.1,-461.8,16.6,-142.6,8.9,-41.9,6.4,67,8016,101.98,15.8
2023-03-15 09:40:00,-6.3,6.2,-15.1,5.8,-12.1,6.1,-481.8,17.5,-141.7,9.6,-41.9,6.7,67,8017,101.97,16.5
2023-03-15 09:50:00,-6.3,6.2,-15.2,5.9,-12.1,6.2,-509.2,18.3,-141.6,10.1,-41.8,7,67,8017,101.96,17
2023-03-15 10:00:00,-6.3,6.3,-15.2,6,-12.1,6.2,-541.6,19.2,-141.2,10.6,-41.7,7.4,67,8015,101.95,17.6
2023-03-15 10:10:00,-6.3,6.3,-15.2,6,-12.1,6.3,-581.7,20.1,-140.6,11.2,-41.6,7.7,67,8018,101.95,18.2
2023-03-15 10:20:00,-6.3,6.3,-15.2,6.2,-12.1,6.4,-623,20.7,-141.3,11.6,-41.4,8,67,8018,101.94,18.6
2023-03-15 10:30:00,-6.3,6.4,-15.2,6.2,-12.2,6.4,-664.7,21.2,-140.7,12.1,-41.1,8.4,67,8020,101.94,18.9
2023-03-15 10:40:00,-6.4,6.4,-15.2,6.4,-12.2,6.5,-714,21.7,-141.6,12.6,-40.9,8.7,67,8020,101.93,19.2
2023-03-15 10:50:00,-6.4,6.5,-15.3,6.5,-12.2,6.6,-762.4,22.5,-141.1,13,-40.8,9,67,8019,101.94,19.6
2023-03-15 11:00:00,-6.4,6.5,-15.3,6.6,-12.2,6.7,-817.1,23.4,-141.8,13.5,-40.5,9.3,67,8020,101.93,19.9
2023-03-15 11:10:00,-6.4,6.6,-15.3,6.7,-12.2,6.8,-883.5,24.4,-142.5,14,-40.3,9.6,67,8020,101.92,20.3
2023-03-15 11:20:00,-6.4,6.7,-15.3,6.8,-12.2,7,-969.4,24.8,-143,14.5,-40,10,67,8021,101.92,20.5
2023-03-15 11:30:00,-6.4,6.7,-15.3,7,-12.2,7.1,-1051,25.5,-143.1,15,-39.7,10.3,67,8020,101.9,20.7
2023-03-15 11:40:00,-6.4,6.8,-15.3,7.1,-12.2,7.2,-1160.9,25.9,-143.2,15.4,-39.2,10.7,67,8020,101.9,21
2023-03-15 11:50:00,-6.5,6.9,-15.3,7.2,-12.2,7.3,-1298.7,24.1,-143.3,15.6,-39,11,67,8023,101.89,20.8
2023-03-15 12:00:00,-6.5,7,-15.3,7.4,-12.2,7.4,-1393.5,25.5,-144.3,15.7,-38.6,11.2,67,8021,101.9,21.3
2023-03-15 12:10:00,-6.5,7.1,-15.3,7.5,-12.2,7.6,-1549.2,25.8,-144.9,16.2,-38.4,11.5,67,8024,101.89,21.6
2023-03-15 12:20:00,-6.5,7.2,-15.3,7.7,-12.3,7.7,-1729.4,25,-146.2,16.3,-37.9,11.8,67,8025,101.87,21.5
2023-03-15 12:30:00,-6.5,7.3,-15.3,7.8,-12.2,7.8,-1930.2,23.4,-146,16.3,-37.5,12,67,8023,101.88,21.3
2023-03-15 12:40:00,-6.5,7.4,-15.4,7.9,-12.3,7.9,-2059.7,24,-147.5,16.2,-37.1,12.1,67,8023,101.88,21.4
2023-03-15 12:50:00,-6.5,7.5,-15.4,8.1,-12.2,8,-2272.5,24.2,-151.4,16.4,-36.8,12.3,67,8025,101.88,21.6
2023-03-15 13:00:00,-6.5,7.6,-15.4,8.2,-12.3,8.2,-2539.2,21.5,-152,16.3,-36.4,12.4,67,8025,101.87,20.8
2023-03-15 13:10:00,-6.6,7.7,-15.4,8.3,-12.3,8.3,-2713.9,20.3,-152.4,15.8,-36,12.5,67,8024,101.86,20.2
2023-03-15 13:20:00,-6.6,7.8,-15.4,8.5,-12.3,8.4,-2877.4,20,-153,15.5,-35.7,12.5,67,8023,101.86,19.9
2023-03-15 13:30:00,-6.6,7.9,-15.4,8.6,-12.3,8.5,-3085.3,19.6,-153.6,15.3,-35.4,12.4,67,8024,101.86,19.7
2023-03-15 13:40:00,-6.6,8,-15.4,8.7,-12.3,8.6,-3171,21.6,-155,15.2,-35.1,12.4,67,8024,101.83,19.9
2023-03-15 13:50:00,-6.6,8,-15.4,8.8,-12.3,8.7,-3335,24.4,-156,15.8,-34.7,12.5,67,8020,101.83,20.6
2023-03-15 14:00:00,-6.6,8.1,-15.4,8.9,-12.3,8.8,-3597.5,23.5,-156.5,16.1,-34.4,12.7,67,8023,101.82,20.4
2023-03-15 14:10:00,-6.6,8.2,-15.4,9,-12.3,8.9,-3828.2,24.7,-157.3,16.4,-34.1,12.8,67,8023,101.81,20.7
2023-03-15 14:20:00,-6.6,8.3,-15.4,9,-12.3,9,-4076.6,25.3,-157.1,16.7,-33.7,13,67,8022,101.81,21
2023-03-15 14:30:00,-6.6,8.4,-15.4,9.1,-12.3,9.1,-4368.1,25.8,-157.6,17,-33.5,13.2,67,8023,101.81,21.1
2023-03-15 14:40:00,-6.6,8.5,-15.4,9.2,-12.3,9.1,-4730.4,25.2,-158,17.2,-33.1,13.4,67,8021,101.82,21.1
2023-03-15 14:50:00,-6.6,8.5,-15.4,9.3,-12.3,9.2,-4910.2,24.6,-158.6,17.2,-32.8,13.6,67,8023,101.82,20.8
2023-03-15 15:00:00,-6.6,8.6,-15.4,9.4,-12.3,9.3,-5228.7,23.5,-159,17.1,-32.5,13.7,67,8024,101.82,20.6
2023-03-15 15:10:00,-6.6,8.7,-15.4,9.5,-12.3,9.4,-5601.4,22.2,-159.6,17,-32.1,13.8,67,8023,101.84,20.1
2023-03-15 15:20:00,-6.7,8.7,-15.4,9.6,-12.3,9.5,-5876.2,21,-160.7,16.7,-31.9,13.8,67,8020,101.87,19
2023-03-15 15:30:00,-6.6,8.8,-15.5,9.7,-12.3,9.6,-6105.1,21.1,-161.6,16.5,-31.6,13.7,67,8019,101.88,18.5
2023-03-15 15:40:00,-6.6,8.9,-15.5,9.8,-12.3,9.6,-6382.6,21.6,-161.9,16.6,-31.3,13.7,67,8019,101.89,18.4
2023-03-15 15:50:00,-6.6,9,-15.5,9.8,-12.3,9.7,-6453.5,21.1,-162.8,16.7,-31.1,13.7,67,8020,101.89,17.9
2023-03-15 16:00:00,-6.6,9,-15.5,9.9,-12.3,9.8,-6508.7,20.7,-164.3,16.6,-30.8,13.8,67,8019,101.9,17.5
2023-03-15 16:10:00,-6.6,9.1,-15.5,10,-12.3,9.8,-6613,19.7,-165.3,16.5,-30.6,13.8,67,8018,101.91,17
2023-03-15 16:20:00,-6.7,9.2,-15.5,10,-12.3,9.9,-6641.9,19.3,-166.7,16.3,-30.3,13.8,67,8016,101.9,16.8
2023-03-15 16:30:00,-6.7,9.2,-15.5,10.1,-12.3,10,-6675.7,18.8,-167.2,16.2,-30.2,13.7,67,8019,101.9,16.5
2023-03-15 16:40:00,-6.7,9.3,-15.5,10.1,-12.3,10,-6717.3,18.1,-167.5,16,-30,13.7,67,8017,101.91,16.1
2023-03-15 16:50:00,-6.7,9.4,-15.5,10.2,-12.3,10,-6767,17.4,-168.1,15.8,-29.8,13.7,67,8017,101.91,15.8
2023-03-15 17:00:00,-6.7,9.4,-15.5,10.2,-12.3,10.1,-6711.1,16.8,-169,15.5,-29.6,13.6,67,8017,101.93,15.4
2023-03-15 17:10:00,-6.7,9.4,-15.5,10.2,-12.3,10.1,-6817,16.2,-169.6,15.2,-29.4,13.5,67,8013,101.94,15
2023-03-15 17:20:00,-6.7,9.5,-15.5,10.3,-12.3,10.2,-6681.8,15.4,-170.3,14.9,-29.2,13.4,67,8014,101.95,14.4
2023-03-15 17:30:00,-6.7,9.5,-15.5,10.3,-12.3,10.2,-6795.1,14.6,-171.4,14.5,-29.1,13.2,67,8016,101.96,13.9
2023-03-15 17:40:00,-6.7,9.6,-15.5,10.3,-12.3,10.2,-6622.1,14.1,-171.1,14.1,-29.1,13.1,67,8015,101.97,13.5
2023-03-15 17:50:00,-6.7,9.6,-15.5,10.3,-12.3,10.2,-6516.2,13.7,-171.5,13.8,-28.9,12.9,67,8016,101.99,13.2
2023-03-15 18:00:00,-6.6,9.6,-15.5,10.3,-12.3,10.3,-6398.8,13.4,-171.9,13.5,-28.8,12.7,67,8013,102.02,12.9
2023-03-15 18:10:00,-6.6,9.7,-15.5,10.3,-12.2,10.3,-6544.8,12.8,-172.9,13.2,-28.8,12.6,67,8014,102.04,12.5
2023-03-15 18:20:00,-6.6,9.7,-15.5,10.3,-12.2,10.3,-6462.4,12.2,-173.7,12.8,-28.8,12.4,67,8011,102.05,12.1
2023-03-15 18:30:00,-6.6,9.7,-15.5,10.3,-12.2,10.3,-6526.7,11.6,-174.5,12.5,-28.8,12.2,67,8012,102.07,11.6
2023-03-15 18:40:00,-6.6,9.7,-15.5,10.3,-12.2,10.3,-6691.1,10.9,-173.9,12.1,-28.8,12,67,8010,102.08,10.9
2023-03-15 18:50:00,-6.6,9.7,-15.5,10.3,-12.2,10.3,-6691.1,10.3,-173.9,11.8,-28.8,11.9,67,8011,102.09,10.3
2023-03-15 19:00:00,-6.6,9.7,-15.5,10.3,-12.2,10.2,-6510.2,10.2,-175.1,11.5,-28.8,11.7,66,8008,102.11,10
2023-03-15 19:10:00,-6.6,9.7,-15.5,10.2,-12.2,10.2,-6363.5,10.4,-175.5,11.3,-28.8,11.5,66,8004,102.12,10
2023-03-15 19:20:00,-6.6,9.7,-15.5,10.2,-12.2,10.2,-6187.2,10.4,-175.7,11.2,-28.9,11.4,66,8005,102.13,10
2023-03-15 19:30:00,-6.6,9.7,-15.5,10.2,-12.2,10.2,-6122,10.5,-175.7,11.1,-29,11.2,66,8004,102.14,10
2023-03-15 19:40:00,-6.6,9.7,-15.5,10.1,-12.2,10.2,-5878.9,10.5,-175.3,11,-29,11.1,66,8003,102.15,10
2023-03-15 19:50:00,-6.6,9.7,-15.5,10.1,-12.2,10.1,-5973,10.4,-175.6,11,-29.1,11,66,8005,102.17,9.8
2023-03-15 20:00:00,-6.6,9.7,-15.5,10.1,-12.1,10.1,-5914.2,10.1,-174.9,10.9,-29.1,11,66,8004,102.18,9.4
2023-03-15 20:10:00,-6.6,9.7,-15.5,10,-12.1,10.1,-6002,9.8,-174.9,10.7,-29.1,10.9,66,7997,102.19,9
2023-03-15 20:20:00,-6.6,9.7,-15.5,10,-12.1,10,-5975.8,9.6,-174.6,10.5,-29.2,10.8,66,8002,102.19,8.8
2023-03-15 20:30:00,-6.6,9.7,-15.5,10,-12.1,10,-5953.8,9.5,-174.4,10.4,-29.3,10.6,66,8001,102.2,8.6
2023-03-15 20:40:00,-6.6,9.6,-15.5,9.9,-12.1,10,-5888.4,9.4,-174.6,10.3,-29.5,10.5,66,8001,102.22,8.4
2023-03-15 20:50:00,-6.6,9.6,-15.5,9.9,-12.1,9.9,-5978.5,9.3,-174.4,10.2,-29.5,10.4,66,7996,102.22,8.3
2023-03-15 21:00:00,-6.6,9.6,-15.5,9.8,-12.1,9.9,-5833,9.2,-174.4,10.1,-29.6,10.4,66,8000,102.23,8.2
2023-03-15 21:10:00,-6.6,9.6,-15.5,9.8,-12.1,9.9,-5914.2,9.1,-173.4,10,-29.6,10.3,66,8001,102.24,8.2
2023-03-15 21:20:00,-6.6,9.6,-15.5,9.8,-12.1,9.8,-5819.6,9.1,-172.1,9.9,-29.8,10.2,66,7995,102.26,8.2
2023-03-15 21:30:00,-6.6,9.5,-15.5,9.7,-12.1,9.8,-5764.9,9,-172.1,9.8,-30,10.1,66,7997,102.27,8.2
2023-03-15 21:40:00,-6.6,9.5,-15.5,9.7,-12.1,9.8,-5796.9,9,-169.9,9.7,-30.1,10,66,7996,102.29,8.1
2023-03-15 21:50:00,-6.6,9.5,-15.5,9.6,-12.1,9.7,-5830.4,8.9,-168.2,9.7,-30.2,10,66,7997,102.31,8.1
2023-03-15 22:00:00,-6.6,9.5,-15.5,9.6,-12.1,9.7,-5607.8,8.9,-168,9.6,-30.3,9.9,66,7997,102.33,8.1
2023-03-15 22:10:00,-6.6,9.4,-15.5,9.6,-12.1,9.7,-5667.6,8.8,-168.2,9.5,-30.5,9.9,66,7997,102.36,8
2023-03-15 22:20:00,-6.6,9.4,-15.5,9.5,-12.1,9.6,-5684.5,8.7,-168,9.5,-30.6,9.8,66,7997,102.37,8
